2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-1 | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-2 | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-8 | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-4 | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:19 | 104.131.19.176 | /index.php/oauth/authorize | oauth-authorize-5 | 1438901899 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2015-08-07 06:58:22 | 104.131.19.176 | /index.php/index/login | index-login-1 | 1438901902 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-08-07 06:58:22 | 104.131.19.176 | /index.php/index/login | index-login-2 | 1438901902 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-08-07 06:58:22 | 104.131.19.176 | /index.php/index/login | index-login-3 | 1438901902 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-08-07 06:58:22 | 104.131.19.176 | /index.php/index/login | index-login-4 | 1438901902 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-1 | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-2 | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-8 | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-4 | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:21 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-5 | 1438902381 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:22 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-1 | 1438902382 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","UserID":"425","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:22 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-2 | 1438902382 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","UserID":"425","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:22 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1438902382 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","UserID":"425","_module":"oauth","_action":"authorize"}
2015-08-07 07:06:22 | 220.200.61.157 | /index.php/oauth/authorize | oauth-authorize-8 | 1438902382 | {"client_id":"app61","redirect_uri":"http:\/\/scm.yannyo.com\/login\/callback","response_type":"code","src_forget":"http:\/\/scm.yannyo.com\/login\/forget","src_register":"http:\/\/scm.yannyo.com\/login\/register","UserID":"425","_module":"oauth","_action":"authorize"}
